Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
05/06/2023 ;13:36:36 ; 2437 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:36:41 ; 2437 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:36:46 ; 2437 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:36:51 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:36:56 ; 2437 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:01 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:06 ; 2437 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:11 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:16 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:21 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:26 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:31 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:36 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:41 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:46 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:51 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:37:56 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:01 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:06 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:11 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:16 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:21 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:26 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:31 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:36 ; 2439 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;13:38:41 ; 2438 ; 18,9 ; 25 ;"ATC"; 1,9 ;""
