2.0996 -0.08400000000000001 -0.0849 -0.0789 -0.0665 -0.0453 -0.0117
1.5521 -0.0624 -0.06419999999999999 -0.0459 -0.0422 -0.0116 0.0107
1.0757 -0.02553 -0.0409 0 0.0203 0.01983 0.0207
0.5108 0.0289 0.0597 0.0694 0.0602 0.04 0.0068
-0.0179 0.09420000000000001 0.08359999999999999 0.062 0.0633 0.0298 -0.0061
-0.5866 0.0646 0.0844 0.0683 0.07521 0.0343 -0.0072
-1.0884 0.06950000000000001 0.12113 0.1119 0.08384999999999999 0.0507 -0.0095
-1.5965 0.1311 0.1427 0.1256 0.0999 0.0631 -0.00091
-2.1098 0.1651 0.1563 0.1329 0.1053 0.0639 0.0091
