Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
31/05/2023 ;15:59:04 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:09 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:14 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:19 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:24 ; 1551 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:29 ; 1551 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:34 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:39 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:44 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:49 ; 1551 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:54 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;15:59:59 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:04 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:09 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:14 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:19 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:24 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:29 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:34 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:39 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:44 ; 1551 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:49 ; 1552 ; 23,1 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:54 ; 1555 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:00:59 ; 1555 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:04 ; 1555 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:09 ; 1574 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:14 ; 1662 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:19 ; 1813 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:24 ; 1825 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:29 ; 1799 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:34 ; 1819 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:39 ; 1844 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:44 ; 1833 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:49 ; 1831 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:54 ; 1836 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:01:59 ; 1810 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:04 ; 1789 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:09 ; 1754 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:14 ; 1791 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:19 ; 1780 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:24 ; 1725 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:29 ; 1734 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:34 ; 1753 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:39 ; 1730 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:44 ; 1730 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:49 ; 1729 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:54 ; 1719 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:02:59 ; 1763 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:03:04 ; 1831 ; 23 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;16:03:09 ; 1845 ; 23 ; 25 ;"ATC"; 1,9 ;""
