Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
02/06/2023 ;16:41:17 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:22 ; 748,3 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:27 ; 748,3 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:32 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:37 ; 748,3 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:42 ; 748,3 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:47 ; 748,3 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:52 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:41:57 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:02 ; 748,3 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:07 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:12 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:17 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:22 ; 748,9 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:27 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:32 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:37 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:42 ; 748 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:47 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:52 ; 748,2 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:42:57 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:02 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:07 ; 748,8 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:12 ; 748 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:17 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:22 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:27 ; 748,1 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:32 ; 747,6 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:37 ; 748,9 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:42 ; 904,5 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:47 ; 1260 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:52 ; 1231 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:43:57 ; 1091 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:44:02 ; 1161 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:44:07 ; 1089 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:44:12 ; 925 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:44:17 ; 897,9 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:44:22 ; 899,4 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;16:44:27 ; 1026 ; 22,6 ; 25 ;"ATC"; 1,9 ;""
