Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
26/05/2023 ;10:47:58 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:03 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:08 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:13 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:18 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:23 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:28 ; 1340 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:33 ; 1339 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:38 ; 1339 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:43 ; 1339 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:48 ; 1339 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:53 ; 1338 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:48:58 ; 1336 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:03 ; 1337 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:08 ; 1338 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:13 ; 1349 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:18 ; 1351 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:23 ; 1350 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:28 ; 1345 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:33 ; 1345 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:38 ; 1344 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:43 ; 1343 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:48 ; 1351 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:53 ; 1362 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:49:58 ; 1376 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:03 ; 1376 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:08 ; 1406 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:13 ; 1527 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:18 ; 1490 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:23 ; 1466 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:28 ; 1463 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:33 ; 1458 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:38 ; 1464 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:43 ; 1464 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:48 ; 1473 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;10:50:53 ; 1481 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
