Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
20/04/2023 ;17:56:29 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:56:34 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:56:39 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:56:44 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:56:49 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:56:54 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:56:59 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:04 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:09 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:14 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:19 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:24 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:29 ; 1870 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:34 ; 2782 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:39 ; 3362 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:44 ; 3299 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:49 ; 3233 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:54 ; 2977 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:57:59 ; 3049 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:04 ; 3034 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:09 ; 2890 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:14 ; 2954 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:19 ; 2956 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:24 ; 2913 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:29 ; 2881 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:34 ; 2877 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:39 ; 2850 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:44 ; 2704 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:49 ; 2613 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:54 ; 2506 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:58:59 ; 2472 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:04 ; 2478 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:09 ; 2551 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:14 ; 2473 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:19 ; 2403 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:24 ; 2392 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:29 ; 2383 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:34 ; 2380 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:39 ; 2375 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:44 ; 2375 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:49 ; 2374 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:54 ; 2371 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;17:59:59 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:04 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:09 ; 2373 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:14 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:19 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:24 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:29 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:34 ; 2369 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:39 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:44 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:49 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:54 ; 2370 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:00:59 ; 2371 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:04 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:09 ; 2371 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:14 ; 2370 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:19 ; 2371 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:24 ; 2374 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:29 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:34 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:39 ; 2371 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:44 ; 2367 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:49 ; 2366 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:54 ; 2363 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:01:59 ; 2367 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:04 ; 2367 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:09 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:14 ; 2369 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:19 ; 2367 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:24 ; 2367 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:29 ; 2367 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:34 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:39 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:44 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:49 ; 2369 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:54 ; 2368 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:02:59 ; 2369 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:04 ; 2370 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:09 ; 2370 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:14 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:19 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:24 ; 2373 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:29 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:34 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:39 ; 2372 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:44 ; 2374 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:49 ; 2374 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;18:03:54 ; 2374 ; 23,9 ; 25 ;"ATC"; 1,9 ;""
