Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
20/04/2023 ;15:42:24 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:29 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:34 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:39 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:44 ; 833,7 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:49 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:54 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:42:59 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:04 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:09 ; 832,9 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:14 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:19 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:24 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:29 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:34 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:39 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:44 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:49 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:54 ; 832,9 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:43:59 ; 833,1 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:44:04 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:44:09 ; 833 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:44:14 ; 833,5 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
20/04/2023 ;15:44:19 ; 833,8 ; 24,3 ; 25 ;"ATC"; 1,9 ;""
