Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
05/06/2023 ;15:01:20 ; 3444 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:25 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:30 ; 3444 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:35 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:40 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:45 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:50 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:01:55 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:00 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:05 ; 3444 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:10 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:15 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:20 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:25 ; 3444 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:30 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:35 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:40 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:45 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:50 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:02:55 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:00 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:05 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:10 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:15 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:20 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:25 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:30 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:35 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:40 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:45 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:50 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:03:55 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:00 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:05 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:10 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:15 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:20 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:25 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:30 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:35 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:40 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:45 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:50 ; 3444 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:04:55 ; 3445 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:00 ; 3726 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:05 ; 3707 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:10 ; 4169 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:15 ; 4610 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:20 ; 4746 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:25 ; 4710 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:30 ; 4493 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:35 ; 4380 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:40 ; 4491 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:45 ; 4479 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:50 ; 4450 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:05:55 ; 4320 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:00 ; 4148 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:05 ; 4120 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:10 ; 4056 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:15 ; 4045 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:20 ; 4033 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:25 ; 4037 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
05/06/2023 ;15:06:30 ; 4048 ; 19,2 ; 25 ;"ATC"; 1,9 ;""
