Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
02/06/2023 ;17:54:38 ; 951,8 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:54:43 ; 951,7 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:54:48 ; 951,9 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:54:53 ; 952,5 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:54:58 ; 952,9 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:03 ; 952,9 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:08 ; 952,5 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:13 ; 952,5 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:18 ; 952,4 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:23 ; 952,5 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:28 ; 952,3 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:33 ; 952,3 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:38 ; 952,4 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:43 ; 952,8 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:48 ; 953,1 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:53 ; 953 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:55:58 ; 953 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:03 ; 952,7 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:08 ; 952,4 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:13 ; 953,1 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:18 ; 953,4 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:23 ; 953,4 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:28 ; 952,9 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:33 ; 952,7 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
02/06/2023 ;17:56:38 ; 952,7 ; 22,3 ; 25 ;"ATC"; 1,9 ;""
