Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
31/05/2023 ;18:23:59 ; 2830 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:04 ; 2830 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:09 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:14 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:19 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:24 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:29 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:34 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:39 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:44 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:49 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:54 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:59 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:04 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:09 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:14 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:19 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:24 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:29 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:34 ; 2829 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:39 ; 2844 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:44 ; 2921 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:49 ; 3003 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:54 ; 2918 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:59 ; 3032 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:04 ; 3017 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:09 ; 3000 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:14 ; 2987 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:19 ; 2980 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:24 ; 2975 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:29 ; 2988 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:34 ; 3056 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:39 ; 3007 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:44 ; 3041 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:49 ; 3058 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:54 ; 3032 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:59 ; 3059 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:27:04 ; 3082 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:27:09 ; 3095 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:27:14 ; 3159 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:27:19 ; 3211 ; 22,7 ; 25 ;"ATC"; 1,9 ;""
