Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
31/05/2023 ;18:23:29 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:23:34 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:23:39 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:23:44 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:23:49 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:23:54 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:23:59 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:04 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:09 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:14 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:19 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:24 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:29 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:34 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:39 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:44 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:49 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:54 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:24:59 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:04 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:09 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:14 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:19 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:24 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:29 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:34 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:39 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:44 ; 2697 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:49 ; 2743 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:54 ; 2793 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:25:59 ; 2856 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:04 ; 2886 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;18:26:09 ; 2895 ; 22,9 ; 25 ;"ATC"; 1,9 ;""
