Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
31/05/2023 ;17:36:42 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:36:47 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:36:52 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:36:57 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:02 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:07 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:12 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:17 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:22 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:27 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:32 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:37 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:42 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:47 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:52 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:37:57 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:02 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:07 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:12 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:17 ; 2411 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:22 ; 2437 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:27 ; 2539 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:32 ; 2447 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:37 ; 2475 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
31/05/2023 ;17:38:42 ; 2468 ; 22,8 ; 25 ;"ATC"; 1,9 ;""
