Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
25/05/2023 ;16:13:13 ; 302 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:18 ; 301,3 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:23 ; 301,5 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:28 ; 301,5 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:33 ; 301,4 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:38 ; 300,8 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:43 ; 302,3 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:48 ; 302,4 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:53 ; 302,2 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:13:58 ; 301,5 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:03 ; 300,9 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:08 ; 300,7 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:13 ; 300,5 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:18 ; 300,3 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:23 ; 300 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:28 ; 299,8 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:33 ; 299,8 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:38 ; 299,6 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:43 ; 299,3 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:48 ; 300,4 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:53 ; 298,5 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:14:58 ; 293,9 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
25/05/2023 ;16:15:03 ; 291,7 ; 23,6 ; 25 ;"ATC"; 1,9 ;""
