Date;Time; EC [ µS ];°C;Ref.Temp. [ °C ];Temp.Comp.;Temp.Coef.;Remarks
26/05/2023 ;14:13:09 ; 2423 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:14 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:19 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:24 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:29 ; 2419 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:34 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:39 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:44 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:49 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:54 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:13:59 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:04 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:09 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:14 ; 2419 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:19 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:24 ; 2419 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:29 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:34 ; 2420 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:39 ; 2419 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:44 ; 2435 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:49 ; 2444 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:54 ; 2509 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:14:59 ; 2629 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:04 ; 2661 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:09 ; 2639 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:14 ; 2625 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:19 ; 2546 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:24 ; 2517 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:29 ; 2543 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:34 ; 2580 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
26/05/2023 ;14:15:39 ; 2560 ; 21,3 ; 25 ;"ATC"; 1,9 ;""
